root,path,size_bytes,sha256,architecture,file_format,git_tracked,git_ignored,source,license_status,distribution_decision,sdk_or_image_match,success_evidence
repository,06_software/board_runtime/dx_gp21_tracker/config.ss928_uart4.json,297,5970646b4bc16d30ea749f9f647effb765fcb58c8f4623281a99d20cc9f6545e,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/board_runtime/imu_fall_detector/config.example.json,634,8e66bb1555288aeaa4adc7dd94e22be694d38a734906ab0c03ae94757a68250a,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/board_runtime/imu_fall_detector/config.ss928.json,631,57aec29e715bfe4c4b8be23c0f2f5de2e3eebb6d112a16a4ed80bd38f2acb97e,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/board_runtime/mr20_radar/config.example.json,1534,0e531a506e9095b137ccd3348b7740dd699e7e156ca932e999775f1059facd1c,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/board_runtime/smartbag_alert_controller/config.example.json,5463,3903b2f2d0df3ebbe190a13101064b941b8d568733cf4ef5bd84f0cb28041e9d,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/mobile/ssminiprogram/cloudfunctions/smartbag-app-api/package.json,151,2785787eef9084e3d6d8f09a0d47ceedee444f62fa3c328916f9d898f5eac1b2,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/mobile/ssminiprogram/cloudfunctions/smartbag-device-ingest/package.json,164,71c71c171683d2f809c4af79bfd740e57b06c729395283d6da06cab23567ea9c,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/mobile/ssminiprogram/cloudfunctions/smartbag-device-ingest/scf_bootstrap,47,c6c915a9afaee8bf9299a8a51e82edebb662be8e2ce2e2485ea71e6187f33df8,not-applicable,data,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/mobile/ssminiprogram/miniprogram/pages/cameras/index.json,53,d798c6a9e08152a229f7474ddcea220fb45e4642d225cfcdcc73ac08b9167055,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/c_port/Makefile,1159,b7417fde3c52f74f557ed7e15dd520149a9a0428e4d7ce18bafdef86302f487a,not-applicable,data,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/ss928_backend/Makefile,3281,9989ac3608a7a26bb6515ef8ea022d189643f328e4e411ce60cfafe428eb67b9,not-applicable,data,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/ss928_backend/diagnostics/locked_case.json,1049,b9b3bd6e256ebc210a71fae44992581b0f9641175474029c8c9e6c16bec42ebb,not-applicable,json,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/ss928_backend/scripts/build_aarch64_release.sh,1851,4504caba788ca1b601dfe4393c1791dcc2a23be53a4daedea11a5645b607c54c,not-applicable,sh,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/ss928_backend/scripts/inspect_camera.sh,495,60e9bf7195b6241455a2882eb140fe9e600dd7973dc30c529665c7f53380d50a,not-applicable,sh,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/ss928_backend/scripts/run_offline.sh,558,bcf998060345154f899619516932356d1d2f0b97bb7434c338a42a2cdb1e4e8a,not-applicable,sh,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,SS928 family; exact image match requires validation,covered by repository tests where applicable
repository,06_software/vision_obstacle_tracker/vehicle_botsort.yaml,753,a6b3a13d6a5fb587a9ce58c1fc5ecf165acfc20a21e7d8a10c46056526edb6c7,not-applicable,yaml,True,False,project repository,AGPL-3.0-only or documented third-party terms,GIT,not established,covered by repository tests where applicable
repository,08_media/HiEuler_PI_ModelZoo-live/.gitmodules,75,f18fa04f9cff0234625de6d27bcc50659623df0a0a42b245dc31744b26bbcd5b,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/LICENSE,11558,1eb85fc97224598dad1852b5d6483bbcf0aa8608790dcc657a5a2a761ae9c8c6,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/.git,28,2348d0a2329debfbe53c52605a7a0a270d4fd72c19acaa40133c1e93ccb1b741,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/COPYRIGHT,50,fa16c29c45fe6fe170e9a7d4dfc7c05feb7ac1461e14c9df94f5cc5cec2df0c6,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/LICENSE,11558,1eb85fc97224598dad1852b5d6483bbcf0aa8608790dcc657a5a2a761ae9c8c6,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/datasets/.keep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/operators/ascend_npu/build.sh,2936,3a20af00ace1af028d8949027b26e1a338d5232d265f5841683d65b4a1ad9f05,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/operators/ascend_npu/cmake/retry.sh,328,efbf17faec9d1760448c4865a1712f60c2a8517b4483369d54c45ca74fce58d2,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/operators/ascend_npu/opensource/ascendsamples/cmake/util/gen_ops_filter.sh,1506,ce87dd1e7fb96bd999c3ddc93cd36f29fbd6a3f3ab75e088c5fdda1afc3d3a28,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/operators/ascend_npu/opensource/ascendsamples/cmake/util/gen_version_info.sh,353,1871cfef3dd083c81966a95f98c812a19df8fe0a4c83dfc3ca5ba03db6e65a9a,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/build_gate.sh,1699,b0e611f9992035be15ba934548ad37cfb6b3e01f2fde1e6933e0e37dece605f1,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/build_script.sh,4369,13fa13bcfa998b936b02a09c3247a0beb3129e1a700a9e00e9182beacd6e3cd2,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/audio/.keep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/audio/FastSpeech2/LICENSE,1092,7ee56c4f5ffd9c59bba3e30c0ed95941e1d9310ee4414be7676004acab69a353,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/audio/FastSpeech2/data/file_list.json,253,0bfa78697af13d17116b7f7dd6d2d2a49d3f92b78c4122863b4e44337978ef4a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/audio/FastSpeech2/data/file_list_1.json,170,4dd478df951701084f930e5a87751d7354a201f4d922d81d301eb09239f6cb4f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/audio/FastSpeech2/fastspeech2.json,3081,4410d4d2493c11cb87fab2b698d0991e159de7d8d8b58fa90496fb80ce9483f3,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/audio/FastSpeech2/src/acl.json,8,9c35abd88a6e28a33eadfd85342306bcad0e330e767f6e3b83464ed003479c6f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/build_config.json,12551,c6a3c56faae9c407d6e5a8f2c87eeb58bbeaeab5d710e78523eb05d4355a361a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/.keep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Chinese-CLIP/Chinese_CLIP.json,4096,8da12f6b46958bbc405e01eced63d35d25e97a1eaee9c587cc5516f4706f1a11,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Chinese-CLIP/data/file_list_img_1.json,123,aa8f859f15d6139f8ce25d2cc8087f1a3eca807b512bb7019f2202e1e6f12c28,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Chinese-CLIP/data/file_list_txt_1.json,91,119dd1c97f137989b6bc0e52fbf511735092af01b327f60aa4dc2c7e16c1f98b,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Chinese-CLIP/script/zeroshot.sh,887,3b4045fc58d4a5adce02565b590a2397ea1391ce491b4b7f4be08a21d3429461,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Chinese-CLIP/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/DenseNet121/DenseNet121.json,4291,87e7b172c948f0d1deec69620495011f1920ce0d3cec350ad5592f90d9c1d5cd,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/DenseNet121/LICENSE,1546,c06363f9d33627dc5173b13522444cc85fbb4739f63e16d4587d5c0a165b5b1e,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/DenseNet121/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/DenseNet121/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/EfficientNetV2/EfficientNetV2.json,4019,fd804997692e823b26df08bcb54e96be45965a3d314d40ea9a3c6e6494e3a8eb,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/EfficientNetV2/LICENSE,11542,5a1bf342caa405e6200b087f0a3600e24180d5c581b05881f7b2ab96b8a865f8,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/EfficientNetV2/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/EfficientNetV2/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/InceptionV3/InceptionV3.json,4341,37315d2463a5ad0680a8431d379be0c9626cd6ca7cff55ce8132e1871cce97d3,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/InceptionV3/LICENSE,1529,9e33c969a9c66b197d13c880eff37ffd006b8129858b39d1b0898256226cd4b7,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/InceptionV3/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/InceptionV3/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/MobileNetV2/LICENSE,1529,9e33c969a9c66b197d13c880eff37ffd006b8129858b39d1b0898256226cd4b7,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/MobileNetV2/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/MobileNetV2/mobileNetV2.json,4160,652f43b862baa51b487ede8af233122a4e766d67c690e1607108f6cb9a43da86,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/MobileNetV2/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet101/LICENSE,1529,9e33c969a9c66b197d13c880eff37ffd006b8129858b39d1b0898256226cd4b7,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet101/ResNet101.json,4877,423f973596abd58e38ddf95de8e721408022cb99fa684f01c72cd0af2406f416,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet101/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet101/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet18/LICENSE,1529,9e33c969a9c66b197d13c880eff37ffd006b8129858b39d1b0898256226cd4b7,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet18/ResNet18.json,3250,5af593f491c0f72bbac3bcf235daeb2555d12882b7b28421950d64927bff6e02,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet18/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet18/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet50/LICENSE,1529,9e33c969a9c66b197d13c880eff37ffd006b8129858b39d1b0898256226cd4b7,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet50/ResNet50.json,4806,6d75bd3472ac341959cf81ade2a04ee4f7d728904908c23121f9be16d8850744,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet50/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ResNet50/src/acl.json,4,bac6a76645c48064f198e711301492ace386110831d381f33ba68a3db6847bd4,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SEResNet50/LICENSE,1092,8535f7b90e6a860933ec1d6b42058744f24c9249485588ffe6543efa43f36846,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SEResNet50/SEResNet50.json,4319,1b16f42ab5d9261ba5e4a086b105188b321458410677a8ca2decfb30cfd2f518,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SEResNet50/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SEResNet50/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ShuffleNetV2/LICENSE,1544,cf9f52494767325e2b2ad4564d19eb97d481b2476789273a883f57359df911a5,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ShuffleNetV2/ShuffleNetV2.json,4185,51079e3287777f14b4f5b1b8bf38a8dad506ee4bb863bf0b40fd8721ae0de038,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ShuffleNetV2/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/ShuffleNetV2/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SqueezeNet1_1/LICENSE,1529,9e33c969a9c66b197d13c880eff37ffd006b8129858b39d1b0898256226cd4b7,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SqueezeNet1_1/SqueezeNet1_1.json,4110,ce666e33c4598bd6ab82091de491ba13b4f585c6b264ffcb920f41ec1ac2d743,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SqueezeNet1_1/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SqueezeNet1_1/script/execute.sh,2508,a73dce721242bc49006d46654b967e576b31cb013b6cacf992b48e1dcdcb54cb,not-applicable,sh,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/SqueezeNet1_1/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Swin-Transformer/LICENSE,1162,9906940f61b1f0b533fa7d99baf55178b2808fbe113ea51dfbfad8572ccd5f2b,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Swin-Transformer/Swin-Transformer.json,4581,2f6e3e16f784e7fb01df4633b4c8b17caa55998f1680b1b5aa48d96f15fa7247,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Swin-Transformer/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Swin-Transformer/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/VGG16/LICENSE,11525,a1587287ff0445e156b0ee0545d4420fccc3e0803a79719e48f23a6334e3b5a2,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/VGG16/VGG16.json,5040,5fe7d504dcd34e0c7a04cbe2e828463529ed934d6ce55130b2e7a90908cce99d,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/VGG16/data/file_list.json,5200029,e29c2466feb8faada021af3d7d74791ef04a57c162d425235c73c0c7277763ca,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/VGG16/data/file_list_1.json,122,ffab15ee8e5f13a877442f4788933888144501de2b1258c40ca0c00185ab299f,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Vit-B-16/LICENSE,11542,5a1bf342caa405e6200b087f0a3600e24180d5c581b05881f7b2ab96b8a865f8,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Vit-B-16/Vit-B-16.json,4311,6ee628ae421f10e0d325e40c55f7f4ba82e0f39567145803d68d81d55ea8ed60,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Vit-B-16/data/file_list_1.json,149,519014b2552da09b44c094dbc9941160c7710b41bc1a00b2f5403fc9d93235fd,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/classification/Vit-B-16/src/acl.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,not-applicable,json,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
repository,08_media/HiEuler_PI_ModelZoo-live/src/samples/built-in/count/.keep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not-applicable,data,False,True,local generated or runtime asset,unknown; manual review required,LOCAL_ONLY,not established,no portable success claim
